source_timestamp,activity_value,mean,stddev,z_prev,L,lambda_,sigma_ewma,ucl,lcl,drift
2026-09-15 03:48:16+00:00,4.95,4.9272619047619,0.0616122898700961,4.9272619047619,2,0.02,0.0012322457974019232,4.9297263963567035,4.924797413167096,False
2026-09-15 03:49:03+00:00,4.96,4.9272619047619,0.0616122898700961,4.927716666666662,2,0.02,0.0017253201424961397,4.930712545046892,4.923811264476908,False
2026-09-15 03:50:33+00:00,4.95,4.9272619047619,0.0616122898700961,4.928362333333328,2,0.02,0.0020921952125437823,4.931446295186987,4.923077514336812,False
2026-09-15 03:50:53+00:00,4.96,4.9272619047619,0.0616122898700961,4.928795086666661,2,0.02,0.0023921476109624033,4.932046199983825,4.922477609539975,False
2026-09-15 03:51:53+00:00,5.0,4.9272619047619,0.0616122898700961,4.9294191849333275,2,0.02,0.0026484323737297056,4.93255876950936,4.92196504001444,False
2026-09-15 03:52:59+00:00,4.97,4.9272619047619,0.0616122898700961,4.93083080123466,2,0.02,0.002873127504918772,4.933008159771737,4.921515649752062,False
2026-09-15 03:53:55+00:00,4.97,4.9272619047619,0.0616122898700961,4.931614185209967,2,0.02,0.003073499445748843,4.9334089036533975,4.921114905870402,False
2026-09-15 03:54:45+00:00,4.95,4.9272619047619,0.0616122898700961,4.932381901505768,2,0.02,0.0032543434290267545,4.933770591619953,4.9207532179038465,False
2026-09-15 03:55:04+00:00,4.97,4.9272619047619,0.0616122898700961,4.932734263475653,2,0.02,0.0034190330670474584,4.9340999708959945,4.920423838627805,False
2026-09-15 03:57:51+00:00,4.9,4.9272619047619,0.0616122898700961,4.93347957820614,2,0.02,0.003570056196908043,4.9344020171557155,4.920121792368084,False
2026-09-15 03:58:54+00:00,4.86,4.9272619047619,0.0616122898700961,4.932809986642017,2,0.02,0.0037093148996590448,4.934680534561218,4.919843274962582,False
