source_timestamp,job_id,cell_name,part_number,station_name,activity_name,activity_value,ewma,mean,stddev,z_prev,L,lambda_,sigma_ewma,ucl,lcl,drift
2026-09-11 03:58:47+00:00,2668992,C6,313539022222,174D,ca_shaft_nut_torque,2.15,2.1429046639034173,2.148215613382899,0.12247059421624276,2.1427598611259357,2.0,0.02,0.008493193289269466,2.1652019999614383,2.13122922680436,0
2026-09-11 03:59:33+00:00,2668993,C6,313539022222,174D,ca_shaft_nut_torque,2.03,2.140646570625349,2.148215613382899,0.12247059421624276,2.1429046639034173,2.0,0.02,0.008676256754551907,2.165568126892003,2.130863099873795,0
2026-09-11 04:00:08+00:00,2668998,C6,313539022222,174D,ca_shaft_nut_torque,2.14,2.140633639212842,2.148215613382899,0.12247059421624276,2.140646570625349,2.0,0.02,0.00884850629042278,2.165912625963745,2.1305186008020534,0
2026-09-11 04:00:46+00:00,2669008,C6,313539022222,174D,ca_shaft_nut_torque,2.52,2.1482209664285854,2.148215613382899,0.12247059421624276,2.140633639212842,2.0,0.02,0.009010835590181744,2.1662372845632625,2.1301939422025358,0
2026-09-11 04:01:22+00:00,2669009,C6,313539022222,174D,ca_shaft_nut_torque,2.06,2.1464565471000134,2.148215613382899,0.12247059421624276,2.1482209664285854,2.0,0.02,0.009164030137130698,2.1665436736571606,2.1298875531086376,0
2026-09-11 04:01:57+00:00,2669010,C6,313539022222,174D,ca_shaft_nut_torque,2.05,2.144527416158013,2.148215613382899,0.12247059421624276,2.1464565471000134,2.0,0.02,0.009308785139774341,2.166833183662448,2.1295980431033503,0
2026-09-11 04:02:32+00:00,2669011,C6,313539022222,174D,ca_shaft_nut_torque,2.01,2.141836867834853,2.148215613382899,0.12247059421624276,2.144527416158013,2.0,0.02,0.009445719745934002,2.1671070528747673,2.129324173891031,0
2026-09-11 04:09:09+00:00,2669012,C6,313539022222,174D,ca_shaft_nut_torque,2.05,2.140000130478156,2.148215613382899,0.12247059421624276,2.141836867834853,2.0,0.02,0.009575388445679775,2.1673663902742586,2.1290648364915397,0
2026-09-11 04:09:41+00:00,2669037,C6,313539022222,174D,ca_shaft_nut_torque,2.22,2.141600127868593,2.148215613382899,0.12247059421624276,2.140000130478156,2.0,0.02,0.009698290320198583,2.167612194023296,2.128819032742502,0
2026-09-11 04:10:13+00:00,2669039,C6,313539022222,174D,ca_shaft_nut_torque,2.22,2.143168125311221,2.148215613382899,0.12247059421624276,2.141600127868593,2.0,0.02,0.009814876618816408,2.167845366620532,2.1285858601452663,0
2026-09-11 04:10:43+00:00,2669057,C6,313539022222,174D,ca_shaft_nut_torque,1.98,2.139904762804997,2.148215613382899,0.12247059421624276,2.143168125311221,2.0,0.02,0.009925557023219117,2.1680667274293373,2.128364499336461,0
2026-09-11 04:11:17+00:00,2669058,C6,313539022222,174D,ca_shaft_nut_torque,2.12,2.1395066675488974,2.148215613382899,0.12247059421624276,2.139904762804997,2.0,0.02,0.010030704869763025,2.168277023122425,2.128154203643373,0
2026-09-11 04:11:51+00:00,2669059,C6,313539022222,174D,ca_shaft_nut_torque,2.0,2.1367165341979195,2.148215613382899,0.12247059421624276,2.1395066675488974,2.0,0.02,0.010130661536743872,2.1684769364563867,2.1279542903094115,0
