source_timestamp,job_id,cell_name,part_number,station_name,activity_name,activity_value,ewma,mean,stddev,z_prev,L,lambda_,sigma_ewma,ucl,lcl,drift
2026-09-11 04:55:32+00:00,2669178,C6,313539022222,174D,ca_shaft_nut_torque,1.95,2.122386728815378,2.148215613382899,0.1224705942162427,2.1259048253218142,2.0,0.02,0.0120532315095708,2.172322076402041,2.124109150363757,1
2026-09-11 04:57:45+00:00,2669190,C6,313539022222,174D,ca_shaft_nut_torque,1.92,2.1232404500672035,2.148215613382899,0.1224705942162427,2.1273882143542893,2.0,0.02,0.0120826750277339,2.172380963438367,2.1240502633274314,1
2026-09-11 04:58:30+00:00,2669191,C6,313539022222,174D,ca_shaft_nut_torque,1.99,2.12057564106586,2.148215613382899,0.1224705942162427,2.1232404500672035,2.0,0.02,0.0120917082906508,2.172399029964201,2.1240321968015974,1
2026-09-11 05:02:12+00:00,2669209,C6,313539022222,174D,ca_shaft_nut_torque,1.99,2.123297587658923,2.148215613382899,0.1224705942162427,2.1260179465907374,2.0,0.02,0.012131702764883,2.1724790189126653,2.123952207853133,1
2026-09-11 05:02:52+00:00,2669210,C6,313539022222,174D,ca_shaft_nut_torque,2.04,2.1216316359057443,2.148215613382899,0.1224705942162427,2.123297587658923,2.0,0.02,0.0121387632549742,2.172493139892848,2.1239380868729505,1
2026-09-11 05:04:18+00:00,2669212,C6,313539022222,174D,ca_shaft_nut_torque,2.0,2.1226950231238764,2.148215613382899,0.1224705942162427,2.125199003187629,2.0,0.02,0.0121520453883101,2.1725197041595194,2.123911522606279,1
2026-09-11 05:04:55+00:00,2669213,C6,313539022222,174D,ca_shaft_nut_torque,2.08,2.1218411226613987,2.148215613382899,0.1224705942162427,2.1226950231238764,2.0,0.02,0.0121582896123051,2.1725321926075094,2.123899034158289,1
2026-09-11 05:05:30+00:00,2669216,C6,313539022222,174D,ca_shaft_nut_torque,2.02,2.1198043002081706,2.148215613382899,0.1224705942162427,2.1218411226613987,2.0,0.02,0.0121642835475999,2.172544180478099,2.1238870462876998,1
2026-09-11 05:06:12+00:00,2669223,C6,313539022222,174D,ca_shaft_nut_torque,2.24,2.122208214204007,2.148215613382899,0.1224705942162427,2.1198043002081706,2.0,0.02,0.0121700373439902,2.1725556880708794,2.123875538694919,1
2026-09-11 07:02:42+00:00,2669555,C6,313539022222,174D,ca_shaft_nut_torque,2.37,2.1751864875518803,2.148215613382899,0.1224705942162427,2.171210701583551,2.0,0.02,0.012299170515629,2.172813954414157,2.123617272351641,1
