source_timestamp,job_id,cell_name,part_number,station_name,activity_name,activity_value,ewma,mean,stddev,z_prev,L,lambda_,sigma_ewma,ucl,lcl,drift
2026-09-09 11:25:38+00:00,2661699,C7,313329022001,CB,final_torque,2.24,2.720871221935342,2.682184466019418,0.3166106686244901,2.7306849203421857,2.0,0.02,0.03181670715495331,2.7458178803293247,2.6185510517095114,0
2026-09-09 11:22:04+00:00,2661683,C7,313329022001,CB,final_torque,2.74,2.7306849203421857,2.682184466019418,0.3166106686244901,2.7304948166756997,2.0,0.02,0.03181654789082252,2.745817561801063,2.618551370237773,0
2026-09-09 11:20:52+00:00,2661681,C7,313329022001,CB,final_torque,2.99,2.7304948166756997,2.682184466019418,0.3166106686244901,2.725198792526224,2.0,0.02,0.03181638205893533,2.7458172301372885,2.6185517019015476,0
2026-09-09 11:20:09+00:00,2661678,C7,313329022001,CB,final_torque,2.27,2.725198792526224,2.682184466019418,0.3166106686244901,2.7344885638022696,2.0,0.02,0.03181620938841329,2.7458168847962448,2.6185520472425914,0
2026-09-09 11:19:34+00:00,2661673,C7,313329022001,CB,final_torque,2.89,2.7344885638022696,2.682184466019418,0.3166106686244901,2.731314861022724,2.0,0.02,0.03181602959720291,2.745816525213824,2.618552406825012,0
2026-09-09 11:16:03+00:00,2661648,C7,313329022001,CB,final_torque,2.45,2.731314861022724,2.682184466019418,0.3166106686244901,2.7370559806354327,2.0,0.02,0.03181584239161426,2.7458161508026464,2.6185527812361897,0
2026-09-09 11:13:35+00:00,2661643,C7,313329022001,CB,final_torque,2.78,2.7370559806354327,2.682184466019418,0.3166106686244901,2.736179572076972,2.0,0.02,0.03181564746584074,2.7458157609510994,2.6185531710877368,0
2026-09-09 11:08:21+00:00,2661624,C7,313329022001,CB,final_torque,2.93,2.736179572076972,2.682184466019418,0.3166106686244901,2.7322240531397672,2.0,0.02,0.03181544450145882,2.745815355022336,2.6185535770165003,0
2026-09-09 11:05:54+00:00,2661608,C7,313329022001,CB,final_torque,2.1,2.7322240531397672,2.682184466019418,0.3166106686244901,2.7451265848364974,2.0,0.02,0.03181523316690714,2.745814932353232,2.618553999685604,0
2026-09-09 11:04:23+00:00,2661606,C7,313329022001,CB,final_torque,2.72,2.7451265848364974,2.682184466019418,0.3166106686244901,2.7456393722821404,2.0,0.02,0.03181501311694418,2.7458144922533063,2.61855443978553,0
2026-09-09 11:03:15+00:00,2661605,C7,313329022001,CB,final_torque,2.49,2.7456393722821404,2.682184466019418,0.3166106686244901,2.750856502328715,2.0,0.02,0.03181478399208335,2.7458140340035846,2.6185548980352515,0
2026-09-09 11:02:47+00:00,2661603,C7,313329022001,CB,final_torque,2.5,2.750856502328715,2.682184466019418,0.3166106686244901,2.7559760227844032,2.0,0.02,0.031814545418004866,2.7458135568554276,2.6185553751834085,1
2026-09-09 11:01:17+00:00,2661592,C7,313329022001,CB,final_torque,2.58,2.7559760227844032,2.682184466019418,0.3166106686244901,2.7595673701881664,2.0,0.02,0.031814297004943204,2.7458130600293043,2.618555872009532,1
2026-09-09 10:58:14+00:00,2661591,C7,313329022001,CB,final_torque,3.3,2.7595673701881664,2.682184466019418,0.3166106686244901,2.748538132845068,2.0,0.02,0.03181403834704927,2.7458125427135167,2.6185563893253194,1
2026-09-09 10:51:02+00:00,2661565,C7,313329022001,CB,final_torque,3.25,2.748538132845068,2.682184466019418,0.3166106686244901,2.7383042171888454,2.0,0.02,0.031813769021726196,2.7458120040628704,2.6185569279759657,1
2026-09-09 10:50:39+00:00,2661563,C7,313329022001,CB,final_torque,2.66,2.7383042171888454,2.682184466019418,0.3166106686244901,2.7399022624375977,2.0,0.02,0.03181348858893765,2.7458114431972933,2.618557488841543,0
2026-09-09 10:48:16+00:00,2661560,C7,313329022001,CB,final_torque,2.61,2.7399022624375977,2.682184466019418,0.3166106686244901,2.742553329017957,2.0,0.02,0.0318131965904875,2.745810859200393,2.618558072838443,0
2026-09-09 10:45:35+00:00,2661551,C7,313329022001,CB,final_torque,2.8,2.742553329017957,2.682184466019418,0.3166106686244901,2.741380947977507,2.0,0.02,0.03181289254926973,2.7458102511179576,2.6185586809208785,0
2026-09-09 10:43:11+00:00,2661549,C7,313329022001,CB,final_torque,3.24,2.741380947977507,2.682184466019418,0.3166106686244901,2.73120504895664,2.0,0.02,0.031812575968487265,2.7458096179563927,2.6185593140824435,0
2026-09-09 10:42:39+00:00,2661545,C7,313329022001,CB,final_torque,2.24,2.73120504895664,2.682184466019418,0.3166106686244901,2.74122964179249,2.0,0.02,0.03181224633083849,2.745808958681095,2.618559973357741,0
2026-09-09 10:42:10+00:00,2661532,C7,313329022001,CB,final_torque,2.5,2.74122964179249,2.682184466019418,0.3166106686244901,2.7461526957066225,2.0,0.02,0.0318119030976701,2.745808272214758,2.618560659824078,0
2026-09-09 10:38:13+00:00,2661529,C7,313329022001,CB,final_torque,3.21,2.7461526957066225,2.682184466019418,0.3166106686244901,2.736686424190431,2.0,0.02,0.03181154570809482,2.7458075574356076,2.6185613746032286,1
2026-09-09 10:37:48+00:00,2661526,C7,313329022001,CB,final_torque,2.41,2.736686424190431,2.682184466019418,0.3166106686244901,2.7433534940718682,2.0,0.02,0.031811173578072734,2.7458068131755637,2.6185621188632724,0
2026-09-09 10:37:13+00:00,2661516,C7,313329022001,CB,final_torque,2.82,2.7433534940718682,2.682184466019418,0.3166106686244901,2.7417892796651717,2.0,0.02,0.03181078609945434,2.7458060382183267,2.6185628938205094,0
